CustID,Address,Age,Callcard,Callid,Callwait,Cardmon,Cardten,Confer,Custcat,Ebill,Education,Employ,Equip,Equipmon,Equipten,Forward,GeFemaleder,Income,Internet,lnInc,LogLong,LongMon,LongTen,Marital,Multline,Pager,Region,Reside,Retire,Tenure,Tollfree,Tollmon,Tollten,Voice,Wireless,Wiremon,Wireten
C00663,28,68,Y,Y,Y,30.75,2105,Y,C3,N,E1,47,N,0,0,Y,Male,244,N,5.497,3.409,30.25,2186.2,N,N,N,R1,1,N,67,Y,30.25,2036.15,Y,N,0,0
C00664,15,34,Y,Y,Y,5.75,220,Y,C4,N,E5,1,N,0,0,Y,Male,83,Y,4.419,2.186,8.9,379.55,Y,Y,Y,R3,2,N,41,Y,33.75,1404.45,Y,N,0,0
C00665,29,48,Y,Y,Y,35,675,Y,C4,N,E2,3,N,0,0,Y,Female,24,N,3.178,2.472,11.85,230.7,Y,Y,Y,R3,2,N,20,Y,22.5,452.75,Y,N,0,0
C00666,4,52,Y,N,N,14.25,690,N,C2,N,E4,29,Y,40.45,1820.4,N,Male,169,Y,5.13,2.684,14.65,618.15,Y,Y,N,R2,4,N,45,N,0,0,N,N,0,0
C00667,6,26,N,N,N,0,0,N,C2,N,E3,3,Y,27.7,223.05,N,Female,34,N,3.526,1.579,4.85,41.85,N,Y,N,R1,1,N,10,N,0,0,N,N,0,0
C00668,16,35,N,Y,Y,0,0,Y,C4,Y,E5,6,Y,49.8,126.95,Y,Male,161,Y,5.081,1.224,3.4,10.35,N,N,Y,R2,1,N,4,Y,23.75,103.1,Y,Y,35.75,135.25
C00669,3,51,N,N,N,0,0,N,C2,Y,E5,11,Y,39.4,1086.65,N,Female,80,Y,4.382,1.96,7.1,176.2,Y,Y,Y,R3,3,N,27,N,0,0,N,N,0,0
C00670,3,61,Y,N,N,8.75,465,Y,C2,Y,E5,1,Y,38.4,1884.1,N,Male,53,Y,3.97,2.506,12.25,631.7,Y,Y,N,R3,2,N,52,N,0,0,Y,Y,35.95,1971.35
C00671,1,20,N,N,N,0,0,N,C1,Y,E2,0,N,0,0,N,Male,17,N,2.833,1.322,3.75,12.3,Y,N,N,R3,4,N,3,N,0,0,N,N,0,0
C00672,21,53,N,N,Y,0,0,Y,C3,N,E1,8,N,0,0,Y,Female,34,N,3.526,1.74,5.7,304.4,Y,N,N,R1,2,N,55,N,0,0,N,N,0,0
C00673,5,25,Y,N,Y,9,405,Y,C3,N,E1,1,N,0,0,Y,Male,21,N,3.045,2.158,8.65,426.6,Y,N,N,R2,2,N,47,Y,30.5,1465.45,N,N,0,0
C00674,1,20,Y,Y,Y,14,155,Y,C4,Y,E3,0,Y,31.3,390.6,Y,Female,17,Y,2.833,1.115,3.05,40.3,N,Y,N,R1,5,N,13,N,0,0,N,N,0,0
C00675,2,24,Y,Y,Y,27.25,295,Y,C3,N,E1,0,N,0,0,Y,Female,19,N,2.944,1.386,4,46,N,N,N,R2,1,N,12,Y,24.75,299,N,N,0,0
C00676,21,47,N,Y,N,0,0,Y,C2,Y,E3,22,N,0,0,N,Male,173,N,5.153,2.028,7.6,145.9,N,Y,N,R2,1,N,23,N,0,0,N,N,0,0
C00677,23,61,Y,N,N,9.5,295,N,C1,N,E2,11,N,0,0,N,Female,41,N,3.714,2.262,9.6,353.55,N,N,N,R1,1,N,35,N,0,0,N,N,0,0
C00678,2,54,N,N,N,0,0,N,C1,Y,E4,2,N,0,0,N,Female,31,Y,3.434,1.766,5.85,97,N,N,N,R1,1,N,13,N,0,0,Y,N,0,0
C00679,30,50,Y,N,N,12.5,745,N,C2,Y,E4,9,N,0,0,N,Male,102,Y,4.625,2.534,12.6,760.3,Y,Y,N,R3,3,N,61,N,0,0,N,N,0,0
C00680,13,37,N,N,N,0,0,Y,C1,Y,E1,3,N,0,0,N,Male,24,N,3.178,0.693,2,3.05,N,N,N,R2,1,N,3,N,0,0,Y,N,0,0
C00681,1,42,Y,Y,Y,19.25,1160,Y,C3,N,E2,21,N,0,0,Y,Male,68,N,4.22,2.851,17.3,997.85,N,Y,N,R1,1,N,59,Y,21.25,1183.55,N,N,0,0
C00682,4,31,N,N,Y,0,0,Y,C3,N,E1,15,N,0,0,Y,Female,48,N,3.871,1.335,3.8,127.7,N,N,N,R3,1,N,31,N,0,0,N,N,0,0
C00683,15,55,Y,Y,Y,25.5,1140,Y,C3,N,E1,25,N,0,0,Y,Female,79,N,4.369,2.625,13.8,668.65,N,N,N,R1,1,N,48,N,0,0,N,N,0,0
C00684,12,48,Y,N,N,17,820,N,C1,N,E2,22,N,0,0,N,Male,64,N,4.159,2.695,14.8,708.45,N,N,N,R2,1,N,51,N,0,0,N,N,0,0
C00685,7,47,N,N,N,0,0,Y,C1,N,E1,13,N,0,0,N,Female,48,N,3.871,1.447,4.25,55.5,Y,N,N,R3,2,N,14,Y,11,126.45,N,N,0,0
C00686,9,29,N,N,N,0,0,N,C1,Y,E2,2,N,0,0,Y,Female,18,Y,2.89,1.686,5.4,108.5,Y,N,N,R3,3,N,19,N,0,0,N,N,0,0
C00687,3,23,Y,Y,N,9,200,Y,C4,Y,E2,4,Y,28.1,602.2,N,Male,37,Y,3.611,1.677,5.35,144.05,N,N,N,R3,3,N,22,N,0,0,Y,Y,24.7,503.5
C00688,2,22,N,N,N,0,0,N,C2,N,E3,0,Y,26.85,364.1,N,Male,13,Y,2.565,2.246,9.45,117.55,Y,Y,N,R3,4,N,14,N,0,0,N,N,0,0
C00689,2,52,Y,N,N,36,2205,Y,C3,N,E1,23,N,0,0,Y,Female,195,N,5.273,3.142,23.15,1420.95,Y,Y,N,R1,2,N,62,Y,36.75,2308.25,N,Y,34.3,2082.8
C00690,19,47,Y,Y,Y,36.5,2070,Y,C4,N,E2,22,N,0,0,Y,Female,65,N,4.174,2.518,12.4,744.45,Y,N,Y,R1,3,N,56,Y,48.75,2695.95,Y,Y,58.4,3084.2
C00691,6,39,Y,Y,Y,12.25,740,Y,C3,N,E5,8,Y,41.85,2291.35,Y,Female,106,N,4.663,2.203,9.05,568.15,N,Y,Y,R2,1,N,57,Y,24.25,1486.35,N,Y,39.6,2183.95
C00692,17,38,N,N,N,0,0,N,C1,N,E4,0,N,0,0,N,Male,96,N,4.564,2.23,9.3,316.05,N,N,N,R2,1,N,40,N,0,0,N,N,0,0
C00693,6,25,Y,N,Y,3.75,65,N,C3,N,E2,1,Y,28.5,621.25,Y,Male,38,N,3.638,2.632,13.9,255,Y,Y,Y,R3,3,N,23,Y,23.25,574.85,N,N,0,0
C00694,13,37,Y,Y,Y,17.75,495,Y,C4,N,E5,0,Y,41.15,1201.4,Y,Male,145,Y,4.977,2.152,8.6,241.45,Y,N,Y,R1,4,N,29,Y,24,713.45,Y,Y,28,722.8
C00695,2,34,Y,Y,Y,34.75,635,Y,C4,Y,E4,0,Y,35.05,731.05,Y,Male,22,Y,3.091,1.579,4.85,75.45,Y,N,Y,R1,3,N,20,Y,18.25,338.55,N,Y,31.65,570.65
C00696,3,36,Y,Y,Y,5,5,Y,C3,N,E1,6,Y,28.7,29.05,Y,Male,25,N,3.219,0.642,1.9,3.6,N,N,Y,R1,1,N,2,Y,15.75,23.05,N,Y,24.15,20.95
C00697,21,51,Y,Y,Y,9.75,330,Y,C4,Y,E5,20,Y,54.3,2059.7,Y,Female,41,Y,3.714,2.493,12.1,492.8,Y,Y,Y,R2,6,N,39,Y,20.5,910.25,Y,Y,35.35,1301.1
C00698,4,43,Y,N,N,20.75,1195,Y,C2,N,E2,22,N,0,0,N,Male,101,N,4.615,2.614,13.65,817.65,Y,Y,N,R3,5,N,59,N,0,0,N,N,0,0
C00699,5,27,Y,N,N,13.25,750,N,C1,N,E2,5,N,0,0,N,Male,22,N,3.091,2.845,17.2,893.3,Y,N,N,R2,3,N,50,N,0,0,N,N,0,0
C00700,14,48,Y,Y,N,17.25,1015,Y,C4,Y,E4,20,Y,39.2,2410.1,Y,Male,115,Y,4.745,2.549,12.8,785.7,N,Y,Y,R3,1,N,61,Y,16,953.95,Y,Y,31,1799.15
C00701,13,53,Y,Y,Y,28.5,1020,Y,C4,Y,E4,12,Y,54.1,1979.1,Y,Female,242,N,5.489,2.192,8.95,396.35,N,Y,Y,R3,1,N,38,Y,37.75,1556.4,Y,Y,50.75,1934.9
C00702,5,47,Y,N,N,13.75,40,N,C1,Y,E4,11,Y,25.3,99.5,Y,Female,123,Y,4.812,0.916,2.5,9.25,N,N,N,R2,1,N,4,N,0,0,N,N,0,0
C00703,8,29,N,N,N,0,0,N,C2,Y,E4,3,Y,33.05,832.85,N,Male,31,Y,3.434,2.561,12.95,348.9,Y,Y,N,R1,5,N,25,N,0,0,N,N,0,0
C00704,11,37,Y,Y,Y,8.75,445,Y,C3,N,E3,8,N,0,0,Y,Male,48,N,3.871,2.557,12.9,669.75,Y,N,N,R3,2,N,50,Y,27.75,1445.15,N,N,0,0
C00705,18,52,N,N,N,0,0,N,C1,N,E1,25,N,0,0,N,Female,78,N,4.357,2.923,18.6,1179.05,Y,N,N,R2,2,N,59,N,0,0,N,N,0,0
C00706,17,46,Y,N,N,10.25,610,N,C2,Y,E5,9,Y,39.25,2331.65,N,Male,81,Y,4.394,2.859,17.45,1067,N,Y,N,R1,1,N,60,N,0,0,N,N,0,0
C00707,0,27,Y,Y,Y,9.25,365,N,C4,Y,E4,2,Y,38.75,1429.95,Y,Female,26,Y,3.258,2.501,12.2,477.5,Y,N,Y,R3,4,N,38,N,0,0,Y,Y,28.05,1111
C00708,10,31,N,N,Y,0,0,N,C1,Y,E3,10,Y,29.8,170.2,N,Female,59,N,4.078,0.896,2.45,16.35,N,N,N,R3,1,N,7,N,0,0,Y,N,0,0
C00709,14,56,Y,Y,Y,10.5,250,Y,C4,N,E4,28,Y,36.65,748.3,Y,Female,57,Y,4.043,1.825,6.2,135.2,Y,Y,Y,R2,2,N,22,Y,18.25,417.55,Y,Y,28.8,649.6
C00710,19,46,Y,Y,Y,38.75,2460,Y,C4,Y,E2,26,Y,73.8,4758.05,Y,Male,168,Y,5.124,2.653,14.2,928.8,Y,Y,Y,R2,2,N,64,Y,71,4667.75,Y,Y,62.45,3704.05
C00711,13,58,Y,N,N,17.25,1110,N,C2,N,E2,14,N,0,0,N,Male,167,N,5.118,3.19,24.3,1642.35,N,Y,N,R3,2,N,65,N,0,0,N,N,0,0
C00712,28,55,Y,Y,N,39.25,2360,Y,C3,N,E1,26,N,0,0,N,Male,104,N,4.644,2.708,15,960.95,N,N,N,R1,1,N,64,N,0,0,N,N,0,0
C00713,5,26,Y,Y,Y,6,185,Y,C4,Y,E4,1,Y,40.9,1347.7,Y,Male,46,Y,3.829,2.398,11,350.05,N,N,Y,R3,3,N,33,Y,17.5,593.1,N,Y,32.05,1009.5
C00714,11,42,Y,Y,Y,31.5,2125,Y,C4,Y,E2,18,Y,64.2,4167.7,Y,Female,65,Y,4.174,2.653,14.2,1007.5,Y,Y,Y,R2,2,N,69,Y,30.5,2082.75,Y,Y,66.55,4399.6
C00715,1,34,N,N,N,0,0,N,C2,N,E3,1,Y,23.4,484.1,N,Female,46,Y,3.829,1.96,7.1,125.05,Y,Y,N,R3,4,N,22,N,0,0,N,N,0,0
C00716,30,53,Y,N,N,14.75,1100,N,C2,N,E1,34,N,0,0,N,Female,110,N,4.7,2.859,17.45,1249.8,N,Y,N,R3,1,N,71,N,0,0,N,N,0,0
C00717,1,22,N,N,N,0,0,N,C1,Y,E3,0,N,0,0,N,Male,18,Y,2.89,1.537,4.65,57.7,Y,N,N,R3,2,N,12,N,0,0,N,N,0,0
C00718,9,28,Y,Y,Y,17.5,1120,Y,C3,N,E2,10,N,0,0,Y,Male,34,N,3.526,2.708,15,934.05,Y,Y,N,R3,6,N,63,Y,40,2465.4,Y,Y,45.1,2770.35
C00719,20,54,Y,N,N,17,930,N,C1,N,E2,0,N,0,0,N,Male,21,N,3.045,2.361,10.6,565.55,Y,N,N,R2,3,N,57,N,0,0,N,N,0,0
C00720,2,21,Y,N,N,5,40,N,C2,N,E3,0,Y,25.2,311.65,N,Male,19,Y,2.944,2.067,7.9,98.35,N,Y,N,R1,1,N,13,N,0,0,N,N,0,0
C00721,11,69,Y,Y,Y,11.75,175,Y,C4,Y,E3,8,Y,53.95,896.8,Y,Female,58,Y,4.06,1.848,6.35,118.05,Y,Y,Y,R3,2,N,18,Y,27.25,454.05,Y,Y,63,1049.95
C00722,4,43,N,N,N,0,0,N,C1,N,E2,19,Y,22.7,428.7,N,Female,114,N,4.736,2.225,9.25,202.8,N,N,N,R2,1,N,22,N,0,0,N,N,0,0
C00723,9,40,N,N,N,0,0,N,C1,Y,E4,2,N,0,0,N,Male,33,Y,3.497,1.03,2.8,16.85,N,N,N,R3,1,N,7,N,0,0,N,N,0,0
C00724,12,43,Y,N,N,9.5,330,N,C1,N,E3,17,N,0,0,N,Female,224,N,5.412,2.041,7.7,271.55,N,N,N,R1,1,N,35,N,0,0,N,N,0,0
C00725,0,24,N,N,Y,0,0,Y,C2,N,E3,1,Y,35.55,2182.4,N,Male,23,Y,3.135,1.946,7,394.6,Y,Y,N,R1,5,N,64,N,0,0,N,N,0,0
C00726,7,31,Y,Y,Y,34,1165,Y,C4,N,E4,6,N,0,0,Y,Female,187,N,5.231,2.538,12.65,448.75,Y,N,Y,R1,3,N,38,Y,21.25,834,Y,Y,47.85,1801.75
C00727,49,69,Y,N,Y,12.5,875,Y,C3,N,E2,44,N,0,0,N,Male,44,N,3.784,4.605,99.95,7257.6,Y,Y,N,R1,2,Y,72,N,0,0,N,N,0,0
C00728,41,64,Y,Y,Y,48.75,3465,Y,C3,N,E4,37,N,0,0,Y,Male,674,N,6.513,3.904,49.6,3535.8,N,Y,N,R3,1,N,72,Y,32.75,2378.15,Y,Y,60.15,4366.2
C00729,3,55,N,N,N,0,0,N,C1,N,E2,35,N,0,0,N,Male,250,N,5.521,1.411,4.1,50.1,N,N,N,R3,2,N,13,N,0,0,N,N,0,0
C00730,2,24,Y,N,N,12.5,480,N,C1,Y,E2,4,N,0,0,N,Female,26,N,3.258,2.342,10.4,403.5,Y,N,N,R3,4,N,39,N,0,0,N,N,0,0
C00731,9,42,Y,N,N,21,985,N,C2,N,E4,7,N,0,0,N,Female,52,N,3.951,2.657,14.25,611.65,N,Y,N,R2,3,N,46,N,0,0,N,N,0,0
C00732,7,33,Y,Y,Y,14,340,N,C3,N,E1,4,N,0,0,Y,Female,28,N,3.332,1.932,6.9,177.4,Y,N,N,R2,2,N,23,N,0,0,N,N,0,0
C00733,39,61,Y,Y,Y,69.5,4975,Y,C4,N,E3,21,Y,51.35,3761.8,Y,Female,76,Y,4.331,4.004,54.8,3983.6,Y,Y,Y,R2,2,N,72,Y,67.25,4905.85,Y,Y,55.5,4097.7
C00734,1,30,Y,Y,N,13.25,75,Y,C3,N,E2,9,N,0,0,Y,Male,34,N,3.526,1.447,4.25,28.65,N,N,N,R1,1,N,8,N,0,0,N,N,0,0
C00735,7,37,N,N,N,0,0,N,C1,Y,E3,13,N,0,0,N,Female,172,N,5.147,1.924,6.85,258.5,N,N,N,R3,1,N,37,N,0,0,N,N,0,0
C00736,9,30,N,N,N,0,0,N,C1,N,E2,2,N,0,0,N,Male,45,N,3.807,0.3,1.35,9.95,N,N,N,R2,1,N,6,N,0,0,N,N,0,0
C00737,3,43,Y,Y,Y,16,675,Y,C4,N,E4,18,Y,48.4,1976.65,Y,Male,55,Y,4.007,2.208,9.1,422.7,Y,N,Y,R2,4,N,43,Y,40.75,1802.5,Y,Y,50.6,2244.8
C00738,12,33,Y,Y,Y,24.25,125,Y,C3,N,E3,0,N,0,0,Y,Female,26,Y,3.258,1.808,6.1,35.1,N,N,N,R3,1,N,6,Y,18.75,131.1,Y,Y,22.8,121.75
C00739,9,33,Y,Y,Y,18.75,370,Y,C3,N,E1,10,N,0,0,Y,Female,54,N,3.989,2.402,11.05,246.7,N,N,N,R1,1,N,22,Y,22.25,504.4,N,N,0,0
C00740,23,47,Y,N,N,82.25,5520,N,C2,N,E1,30,N,0,0,N,Female,142,N,4.956,3.472,32.2,2237.35,Y,Y,N,R1,2,N,71,N,0,0,N,N,0,0
C00741,10,29,Y,Y,Y,10,640,Y,C4,Y,E3,7,Y,62.35,3778.75,Y,Female,20,Y,2.996,2.588,13.3,867.9,N,Y,Y,R1,2,N,63,Y,31,1944.45,Y,Y,96.25,6132.2
C00742,17,52,Y,Y,Y,48,2330,Y,C4,Y,E4,16,N,0,0,Y,Female,36,N,3.584,2.481,11.95,616.25,Y,Y,Y,R2,4,N,50,Y,55,2662.1,Y,Y,85.85,4118.6
C00743,0,19,N,N,Y,0,0,N,C1,N,E2,0,N,0,0,N,Male,21,N,3.045,1.658,5.25,70.25,N,N,N,R3,1,N,16,N,0,0,N,N,0,0
C00744,12,31,Y,N,N,13,530,N,C1,N,E1,7,N,0,0,N,Male,30,N,3.401,2.079,8,317.9,N,N,N,R3,3,N,44,N,0,0,N,N,0,0
C00745,39,76,Y,Y,Y,24,1415,Y,C3,N,E1,29,N,0,0,Y,Female,15,N,2.708,2.923,18.6,1168.45,N,Y,Y,R3,1,Y,61,Y,52.75,3257.7,N,N,0,0
C00746,11,39,N,N,N,0,0,N,C1,N,E3,7,Y,30.9,657.25,N,Male,49,Y,3.892,2.008,7.45,177.2,N,N,N,R3,1,N,24,N,0,0,N,N,0,0
C00747,0,38,Y,N,N,16.75,1010,N,C2,N,E2,2,N,0,0,N,Female,29,N,3.367,2.862,17.5,1114.45,N,Y,N,R2,2,N,64,Y,15.5,1141.55,N,N,0,0
C00748,21,55,Y,N,N,24.75,775,Y,C1,N,E3,10,N,0,0,Y,Male,64,N,4.159,1.639,5.15,163.05,Y,N,N,R3,3,N,33,Y,14.5,494.55,N,N,0,0
C00749,9,40,N,N,N,0,0,N,C1,Y,E4,2,Y,23.8,26.45,N,Female,134,Y,4.898,1.361,3.9,4.6,N,N,N,R1,1,N,2,N,0,0,N,N,0,0
C00750,5,54,N,Y,N,0,0,N,C2,Y,E5,10,Y,36.3,1816.65,N,Female,153,Y,5.03,2.402,11.05,555.85,Y,Y,N,R1,2,N,52,N,0,0,Y,Y,30.15,1525.15
C00751,4,25,Y,N,Y,19.5,30,Y,C4,Y,E4,0,Y,28.25,48,Y,Female,22,Y,3.091,1.047,2.85,7.5,N,N,N,R3,2,N,3,N,0,0,Y,N,0,0
C00752,33,57,N,N,N,0,0,N,C2,Y,E4,22,Y,31.45,858.15,Y,Male,82,Y,4.407,1.399,4.05,71.5,N,Y,N,R2,1,N,28,N,0,0,Y,N,0,0
C00753,1,33,Y,Y,Y,10.25,360,N,C4,Y,E2,12,Y,33.35,1108.05,N,Female,102,Y,4.625,2.791,16.3,646.7,N,Y,Y,R2,1,N,37,N,0,0,N,Y,37.9,1330.6
C00754,23,56,Y,N,Y,30,2140,Y,C4,N,E1,30,N,0,0,Y,Male,170,N,5.136,2.653,14.2,1001.2,N,Y,Y,R1,1,N,71,Y,27,1840.65,Y,N,0,0
C00755,15,40,Y,Y,Y,22.75,1310,Y,C3,Y,E3,15,N,0,0,Y,Male,85,N,4.443,2.614,13.65,831.15,N,Y,N,R2,1,N,61,Y,29.25,1823.6,N,N,0,0
C00756,13,55,Y,N,N,14.75,925,N,C1,N,E1,18,N,0,0,N,Male,67,N,4.205,2.375,10.75,697.7,Y,N,N,R2,2,N,60,N,0,0,N,N,0,0
C00757,1,63,Y,Y,N,11.25,80,Y,C3,N,E1,9,N,0,0,Y,Female,31,N,3.434,0.811,2.25,16.8,Y,N,N,R1,2,N,8,Y,13.75,102.55,N,N,0,0
C00758,5,24,Y,Y,Y,14.75,215,N,C3,N,E3,2,N,0,0,Y,Female,24,N,3.178,2.241,9.4,124.2,Y,N,N,R1,5,N,16,N,0,0,N,N,0,0
C00759,4,25,N,Y,Y,0,0,Y,C3,N,E1,0,N,0,0,N,Male,18,N,2.89,1.91,6.75,242.7,N,Y,N,R2,1,N,39,N,0,0,N,N,0,0
C00760,10,34,Y,Y,Y,20.25,960,Y,C4,Y,E3,9,Y,52.1,2568.4,Y,Female,104,Y,4.644,3.314,27.5,1444.45,N,Y,Y,R1,1,N,50,Y,21.75,1219.55,Y,Y,47.9,2368.4
C00761,5,62,Y,Y,Y,13.75,435,Y,C3,N,E2,26,N,0,0,Y,Male,56,N,4.025,1.459,4.3,123.5,N,N,N,R3,1,N,31,Y,22.25,744.45,Y,N,0,0
C00762,34,58,Y,N,Y,8.5,260,N,C2,N,E1,21,N,0,0,N,Male,80,N,4.382,2.14,8.5,298.25,N,Y,N,R1,1,N,36,N,0,0,N,N,0,0
C00763,21,42,N,N,Y,0,0,N,C3,N,E4,5,N,0,0,Y,Female,35,N,3.555,2.557,12.9,589.35,N,Y,N,R2,1,N,48,N,0,0,N,N,0,0
C00764,8,28,Y,Y,Y,20,955,Y,C4,Y,E5,1,Y,77.7,3925.5,Y,Female,43,Y,3.761,2.411,11.15,623,N,Y,Y,R1,5,N,51,Y,35,1920.5,Y,Y,80.35,4059.9
C00765,11,39,N,N,N,0,0,Y,C3,N,E3,2,N,0,0,Y,Male,30,N,3.401,1.924,6.85,224.85,Y,N,Y,R1,3,N,35,Y,27.75,929.95,N,N,0,0
C00766,0,35,N,Y,N,0,0,Y,C3,N,E2,1,N,0,0,Y,Female,23,N,3.135,1.902,6.7,153.9,Y,N,N,R1,5,N,23,N,0,0,N,N,0,0
C00767,1,37,Y,Y,Y,18.75,705,Y,C4,N,E1,20,N,0,0,Y,Male,52,N,3.951,2.501,12.2,532.55,Y,Y,Y,R1,4,N,38,Y,41.5,1686.3,Y,Y,54.4,2051.1
C00768,9,50,Y,Y,Y,11.25,375,Y,C3,N,E2,21,N,0,0,Y,Male,110,N,4.7,2.267,9.65,364.05,N,N,N,R2,1,N,37,Y,28.5,992.4,N,N,0,0
C00769,1,43,Y,Y,Y,6.75,75,N,C4,Y,E3,21,Y,33.05,439.3,Y,Female,123,Y,4.812,1.348,3.85,55.05,Y,N,Y,R3,5,N,13,Y,23,317.5,N,N,0,0
C00770,4,27,Y,N,N,21.25,600,N,C2,N,E4,2,N,0,0,N,Male,47,Y,3.85,2.375,10.75,296.9,N,Y,N,R1,2,N,30,N,0,0,N,N,0,0
C00771,20,51,Y,Y,Y,40.5,975,Y,C4,N,E3,29,Y,39.2,881.45,Y,Female,359,N,5.883,1.749,5.75,163.75,Y,N,Y,R2,2,N,25,Y,27.5,676.15,Y,Y,21.4,475.55
C00772,7,40,N,Y,N,0,0,Y,C3,N,E1,19,N,0,0,N,Female,64,N,4.159,1.792,6,167.65,N,N,N,R2,1,N,28,Y,27.5,722.5,N,N,0,0
C00773,2,32,Y,Y,Y,29.75,1390,Y,C4,N,E3,9,N,0,0,Y,Female,88,Y,4.477,1.816,6.15,307.65,N,Y,Y,R1,1,N,48,Y,33.75,1603.8,Y,Y,44.75,2119.35
C00774,30,65,Y,Y,N,12,785,N,C3,N,E1,29,N,0,0,Y,Male,17,N,2.833,3.077,21.7,1384.05,Y,Y,N,R3,2,Y,67,Y,26.25,1721.25,N,N,0,0
C00775,19,38,N,N,N,0,0,N,C2,Y,E2,6,Y,22.95,584.9,N,Female,46,N,3.829,2.122,8.35,248.6,Y,Y,N,R1,2,N,29,N,0,0,N,N,0,0
C00776,1,21,N,N,N,0,0,Y,C1,Y,E3,0,Y,32.7,32.7,N,Male,18,Y,2.89,0.993,2.7,2.7,N,N,N,R2,1,N,1,N,0,0,N,N,0,0
C00777,5,35,N,N,N,0,0,N,C2,Y,E3,8,Y,25.55,350.25,N,Female,34,Y,3.526,1.639,5.15,110.55,Y,Y,N,R1,2,N,15,N,0,0,N,N,0,0
C00778,18,49,Y,Y,Y,23.5,1140,Y,C4,N,E2,5,Y,42.8,2099.35,Y,Male,39,N,3.664,1.946,7,399.75,N,Y,Y,R3,1,N,48,Y,24.5,1229.6,Y,Y,30.75,1394.5
C00779,1,26,N,N,N,0,0,N,C1,Y,E4,1,Y,20.05,138.4,N,Female,25,Y,3.219,1.147,3.15,29.9,Y,N,N,R3,2,N,8,N,0,0,N,N,0,0
C00780,8,39,N,N,N,0,0,N,C2,N,E4,11,Y,30.75,681.2,N,Male,94,N,4.543,1.374,3.95,95.2,Y,Y,N,R1,4,N,25,N,0,0,N,N,0,0
C00781,1,68,Y,Y,Y,29.25,525,Y,C4,N,E1,35,N,0,0,Y,Male,335,N,5.814,1.267,3.55,70.25,Y,N,Y,R2,3,N,17,Y,18.75,285.9,Y,Y,27.9,422.85
C00782,3,45,Y,Y,N,23.75,240,N,C3,N,E3,8,N,0,0,Y,Male,99,Y,4.595,2.163,8.7,103.4,Y,N,N,R1,2,N,13,N,0,0,Y,N,0,0
C00783,4,31,N,Y,N,0,0,N,C4,Y,E2,2,Y,34.05,75.3,Y,Male,35,Y,3.555,1.47,4.35,11,Y,N,Y,R3,3,N,3,Y,12.75,30.2,Y,Y,21.5,28.5
C00784,20,42,Y,Y,Y,24.5,625,Y,C4,Y,E3,13,Y,43.65,1054.4,Y,Female,49,Y,3.892,1.253,3.5,82.3,N,Y,Y,R3,1,N,26,Y,25,638.1,Y,Y,27.7,633.4
C00785,3,30,N,N,N,0,0,N,C2,Y,E4,7,Y,32.1,121.55,N,Female,46,Y,3.829,1.459,4.3,17.55,N,Y,N,R3,1,N,5,N,0,0,N,N,0,0
C00786,1,22,N,N,N,0,0,N,C1,N,E4,0,N,0,0,Y,Female,23,N,3.135,1.399,4.05,33.75,N,N,N,R3,2,N,12,N,0,0,N,N,0,0
C00787,2,25,N,N,N,0,0,N,C1,Y,E4,0,Y,31.15,87.6,N,Male,45,Y,3.807,1.099,3,9.15,Y,N,N,R3,2,N,3,Y,15.75,53.05,N,N,0,0
C00788,2,26,N,Y,N,0,0,Y,C4,Y,E2,6,Y,38.7,914.5,Y,Male,14,Y,2.639,2.054,7.8,204.25,N,Y,Y,R2,1,N,26,Y,36.5,884.2,N,Y,27.9,764.55
C00789,27,51,Y,N,N,17.5,370,N,C1,Y,E3,1,Y,30.45,649.1,Y,Female,49,N,3.892,2.197,9,150.7,N,N,Y,R3,1,N,22,N,0,0,N,N,0,0
C00790,18,45,Y,N,N,11.25,295,Y,C1,N,E1,9,N,0,0,N,Female,33,N,3.497,2.262,9.6,285.35,N,N,N,R3,1,N,26,Y,24.25,563.5,N,N,0,0
C00791,32,60,Y,N,N,42.75,2665,N,C2,Y,E1,21,Y,32,2189.8,N,Female,93,N,4.533,2.937,18.85,1200.7,Y,Y,N,R2,4,N,67,N,0,0,N,N,0,0
C00792,35,54,Y,Y,Y,7.5,260,Y,C3,N,E2,22,N,0,0,N,Female,183,N,5.209,1.988,7.3,257.6,Y,N,N,R1,3,N,37,Y,20.5,769.4,N,N,0,0
C00793,0,69,Y,N,N,8,30,N,C1,N,E2,14,N,0,0,N,Female,11,N,2.398,1.895,6.65,35.2,N,N,N,R2,1,Y,5,Y,9.75,44.8,N,N,0,0
C00794,7,41,N,N,N,0,0,N,C1,N,E4,14,N,0,0,N,Male,67,N,4.205,1.981,7.25,149.1,Y,N,N,R1,4,N,20,N,0,0,N,N,0,0
C00795,18,43,N,N,N,0,0,Y,C1,Y,E4,6,Y,26.8,738.9,N,Female,53,Y,3.97,1.946,7,232.9,N,N,N,R2,1,N,30,N,0,0,N,N,0,0
C00796,24,44,Y,Y,Y,16.25,830,Y,C3,N,E2,19,N,0,0,Y,Female,87,N,4.466,2.691,14.75,822.25,N,N,N,R2,1,N,56,Y,42.25,2396.65,N,N,0,0
C00797,6,65,N,N,N,0,0,N,C2,Y,E2,30,N,0,0,N,Male,9,Y,2.197,1.833,6.25,201.35,N,Y,N,R2,1,Y,32,N,0,0,N,N,0,0
